ZIP Code,Type,State FIPS,Preferred name,Alternate names,Population (2019),Housing units (2019),Median family income (2019),MFI percentile (2019),Latitude,Longitude,Land area,Water area
85334,PO box,4,"Ehrenberg, AZ",,"1,160",931,"$51,250",18,33.516998,-114.515999,64.958,1.516
85335,standard,4,"El Mirage, AZ",,"35,333","11,507","$58,263",30,33.591999,-112.328003,9.972,0.057
85336,PO box,4,"Gadsden, AZ",,510,222,"$44,271",9,32.549,-114.789001,3.839,0.016
85337,standard,4,"Gila Bend, AZ",,"2,626",960,"$34,653",3,32.964001,-112.704002,570.086,0.011
85338,standard,4,"Goodyear, AZ",Avondale-goodyear,"50,122","17,479","$81,602",70,33.373001,-112.411003,73.778,0.013
85339,standard,4,"Laveen, AZ",,"47,958","14,025","$78,510",66,33.237999,-112.158997,212.511,0.205
85340,standard,4,"Litchfield Park, AZ","Litchfield Pk, Litchfield","35,316","11,877","$98,544",84,33.515999,-112.414001,30.218,0.096
85341,PO box,4,"Lukeville, AZ",,0,51,,,31.879,-112.799004,1.41,0
85342,standard,4,"Morristown, AZ",Circle City,"1,637","1,061","$54,471",23,33.945,-112.450996,467.646,1.991
85343,standard,4,"Palo Verde, AZ",,205,65,"$51,364",18,33.337002,-112.685997,8.004,0
85344,standard,4,"Parker, AZ",,"10,495","7,032","$48,718",14,34.081001,-114.216003,428.33,5.046
85345,standard,4,"Peoria, AZ",,"57,351","21,389","$62,236",38,33.573002,-112.246002,13.049,0.005
85346,PO box,4,"Quartzsite, AZ",,"4,248","4,391","$31,341",2,33.636002,-114.146004,622.591,0
85347,standard,4,"Roll, AZ",,608,316,"$38,603",5,32.798,-113.790001,208.788,0
85348,standard,4,"Salome, AZ",,"2,537","2,208","$52,833",20,33.714001,-113.721001,442.556,0.014
85349,PO box,4,"San Luis, AZ",,"31,488","8,756","$38,047",4,32.508999,-114.744003,17.957,0.054
85350,standard,4,"Somerton, AZ",,"22,593","6,387","$39,031",5,32.561001,-114.694,98.508,0.172
85351,standard,4,"Sun City, AZ",,"28,528","21,811","$56,398",27,33.605999,-112.283997,10.859,0.154
85352,PO box,4,"Tacna, AZ",,500,277,"$45,481",10,32.719002,-113.838997,62.203,0
85353,standard,4,"Tolleson, AZ",,"42,801","11,216","$67,969",49,33.417999,-112.277,21.683,0.009
85354,standard,4,"Tonopah, AZ",,"7,719","2,688","$63,965",41,33.43,-113.045998,597.489,0.002
85355,standard,4,"Waddell, AZ",,"12,998","3,863","$98,323",84,33.576,-112.455002,35.173,0.032
85356,standard,4,"Wellton, AZ",,"5,191","2,918","$54,043",22,32.688999,-114.162003,165.276,0
85357,PO box,4,"Wenden, AZ",,408,367,"$37,361",4,34.021,-113.450996,583.941,2.693
85358,PO box,4,"Wickenburg, AZ",,,,,,,,,
85359,PO box,4,"Quartzsite, AZ",,,,,,,,,
85360,PO box,4,"Wikieup, AZ",,128,138,"$63,750",41,34.738998,-113.463997,735.253,0.387
85361,standard,4,"Wittmann, AZ",,"6,368","2,547","$70,966",54,33.764,-112.614998,118.525,0.045
85362,PO box,4,"Yarnell, AZ",,739,601,"$48,654",14,34.279999,-112.834999,72.215,0
85363,standard,4,"Youngtown, AZ",,"6,802","2,734","$45,429",10,33.584999,-112.305,1.589,0.006
85364,standard,4,"Yuma, AZ",,"74,333","31,167","$48,474",14,32.702,-114.657997,39.48,1.019
85365,standard,4,"Yuma, AZ","Martinez Lake, Ypg, Yuma Proving Ground","50,865","25,732","$61,057",35,33.096001,-114.125,999.999,3.771
85366,PO box,4,"Yuma, AZ",,,,,,,,,
85367,standard,4,"Yuma, AZ",,"22,897","16,512","$59,669",33,32.672001,-114.396004,45.368,0
85369,PO box,4,"Yuma, AZ",,,,,,,,,
85371,PO box,4,"Poston, AZ",,290,122,"$23,167",0,33.828999,-114.375999,177.267,0
85372,PO box,4,"Sun City, AZ",,,,,,,,,
85373,standard,4,"Sun City, AZ",,"19,360","10,567","$67,681",48,33.671001,-112.300003,11.388,0.044
85374,standard,4,"Surprise, AZ","Sun City, Surprise Dysart Retail","48,430","26,650","$65,806",45,33.640999,-112.377998,16.242,0.014
85375,standard,4,"Sun City West, AZ",Sun City,"29,452","20,721","$69,438",52,33.686001,-112.365997,18.435,0.006
85376,PO box,4,"Sun City West, AZ",Sun City,,,,,,,,
85377,PO box,4,"Carefree, AZ",,"3,333","2,347","$105,553",87,33.823002,-111.913002,8.459,0.006
85378,standard,4,"Surprise, AZ",Sun City,,,,,,,,
85379,standard,4,"Surprise, AZ",Sun City,"47,663","15,247","$84,271",73,33.603001,-112.369003,10.759,0.018
85380,PO box,4,"Peoria, AZ",,,,,,,,,
85381,standard,4,"Peoria, AZ",,"24,997","10,125","$93,807",81,33.609001,-112.230003,6.642,0.006
85382,standard,4,"Peoria, AZ",,"38,890","17,686","$87,038",76,33.653999,-112.249001,9.798,0.007
85383,standard,4,"Peoria, AZ",,"55,327","18,471","$120,039",92,33.806999,-112.251999,94.944,2.237
85385,PO box,4,"Peoria, AZ",,,,,,,,,
85387,standard,4,"Surprise, AZ","Sun City, Sun City West","10,512","5,483","$79,876",68,33.709,-112.450996,54.706,0.063
85388,standard,4,"Surprise, AZ",Sun City,"30,817","9,732","$86,250",75,33.602001,-112.431999,13.115,0.028
85390,standard,4,"Wickenburg, AZ",,"9,314","5,461","$75,287",62,33.903999,-112.875999,590.556,0.054
85392,standard,4,"Avondale, AZ",Avondale Goodyear,"39,054","13,603","$77,390",65,33.478001,-112.308998,9.462,0.255
85395,standard,4,"Goodyear, AZ",Avondale Goodyear,"30,491","11,344","$101,455",85,33.479,-112.394997,14.349,0.019
85396,standard,4,"Buckeye, AZ",,"20,905","8,133","$92,951",81,33.528,-112.700996,82.581,0.004
85501,standard,4,"Globe, AZ",,"12,805","6,873","$49,811",16,33.558998,-110.768997,561.619,1.602
85502,PO box,4,"Globe, AZ",,,,,,,,,
85530,PO box,4,"Bylas, AZ",,"1,771",525,"$34,875",3,33.064999,-110.199997,417.733,10.212
85531,PO box,4,"Central, AZ",,323,131,"$77,188",65,32.883999,-109.790001,4.175,0.128
85532,PO box,4,"Claypool, AZ",,,,,,,,,
85533,standard,4,"Clifton, AZ",,"3,361","1,514","$52,250",19,33.354,-109.405998,999.999,1.185
85534,standard,4,"Duncan, AZ",Virden,"2,753","1,479","$61,833",37,32.754002,-109.141998,442.206,1.133
85535,standard,4,"Eden, AZ",Pima,0,0,,,32.986,-109.913002,4.359,0.064
85536,PO box,4,"Fort Thomas, AZ",,440,264,"$68,750",50,33.120998,-110.015999,144.619,0.367
85539,standard,4,"Miami, AZ",,"4,424","2,408","$49,540",15,33.341,-110.897003,56.108,0.899
85540,standard,4,"Morenci, AZ",,"3,380","1,415","$72,042",56,33.002998,-109.382004,100.098,2.792
85541,standard,4,"Payson, AZ",Star Valley,"21,661","14,824","$56,076",26,34.195,-111.304001,782.963,0.369
85542,standard,4,"Peridot, AZ",,"3,700",840,"$39,948",6,33.325001,-110.310997,219.244,8.263
85543,standard,4,"Pima, AZ",Eden,"3,552","1,455","$54,118",23,32.979,-109.988998,596.815,1.151
85544,standard,4,"Pine, AZ",Strawberry,"2,763","3,962","$60,417",34,34.304001,-111.560997,165.817,0.077
85545,standard,4,"Roosevelt, AZ",,540,619,"$38,036",4,33.564999,-111.140999,390.508,18.271
85546,standard,4,"Safford, AZ",,"20,610","7,669","$59,150",32,32.813999,-109.355003,674.625,3.626
85547,PO box,4,"Payson, AZ",,,,,,,,,
85548,PO box,4,"Safford, AZ",,,,,,,,,
85550,PO box,4,"San Carlos, AZ",,"5,239","1,434","$36,151",3,33.580002,-110.452003,566.577,0.562
85551,PO box,4,"Solomon, AZ",,447,155,"$72,353",57,32.723999,-109.587997,53.603,0.045
85552,standard,4,"Thatcher, AZ",,"6,671","2,443","$70,778",54,32.82,-109.771004,23.948,0.235
85553,PO box,4,"Tonto Basin, AZ",,"1,791","1,405","$51,597",18,33.847,-111.186996,303.673,8.273
85554,PO box,4,"Young, AZ",,581,752,"$46,765",12,33.977001,-110.959999,760.034,0.081
85601,PO box,4,"Arivaca, AZ",,723,543,"$52,083",19,31.589001,-111.315002,120.47,0.146
85602,standard,4,"Benson, AZ","Cascabel, Mescal, Redington","9,051","5,030","$56,641",27,32.167,-110.412003,748.326,0.291
85603,standard,4,"Bisbee, AZ","Bisbee Jct, Copper Queen, Lowell, South Bisbee, Sunset Acres, Tintown, Winwood","6,887","4,397","$46,786",12,31.433001,-109.918999,225.172,1.07
85605,PO box,4,"Bowie, AZ",,540,329,"$37,596",4,32.303001,-109.482002,327.09,0.154
85606,standard,4,"Cochise, AZ",,"1,067",816,"$54,750",24,32.042999,-109.899002,128.175,15.375
85607,standard,4,"Douglas, AZ","Bay Acres, Paul Spur","15,419","6,550","$41,076",6,31.521,-109.378998,834.967,1.17
85608,PO box,4,"Douglas, AZ",,"4,671",0,,,31.457001,-109.581001,1.853,0.05
85609,PO box,4,"Dragoon, AZ",,340,205,"$131,555",94,32.069,-110.097,130.227,0.052
85610,standard,4,"Elfrida, AZ",Gleeson,"1,071",691,"$52,813",20,31.728001,-109.734001,444.947,0.149
85611,standard,4,"Elgin, AZ",Canelo,"1,032",718,"$88,250",77,31.665001,-110.510002,308.021,0.26
85613,standard,4,"Fort Huachuca, AZ",Sierra Vista,"5,309",901,"$71,923",56,31.568001,-110.376999,46.792,0.019
85614,standard,4,"Green Valley, AZ","Madera Canyon, Sahuarita","23,777","16,986","$68,308",50,31.813999,-110.918999,135.71,0.023
85615,standard,4,"Hereford, AZ","Miracle Valley, Nicksville, Palominas, Parker Lake","9,391","4,311","$86,181",75,31.403,-110.211998,208.501,0.061
85616,standard,4,"Huachuca City, AZ",Whetstone,"5,341","2,805","$54,423",23,31.702,-110.322998,133.828,0.058
85617,standard,4,"Mc Neal, AZ","Double Adobe, Mcneal","1,128",732,"$64,375",42,31.52,-109.709,220.598,0.369
85618,standard,4,"Mammoth, AZ",,"1,787",877,"$40,703",6,32.720001,-110.538002,112.339,0.187
85619,PO box,4,"Mount Lemmon, AZ",,41,308,,,32.408001,-110.733002,203.104,0
85620,PO box,4,"Naco, AZ",,751,322,"$37,875",4,31.337,-109.941002,1.068,0
85621,standard,4,"Nogales, AZ",Fairbank,"22,074","8,441","$34,963",3,31.388,-110.912003,282.256,0.522
85622,standard,4,"Green Valley, AZ",,"6,142","5,014","$75,046",61,31.827,-111.075996,48.789,0
85623,standard,4,"Oracle, AZ",,"5,190","2,795","$65,601",45,32.706001,-110.805,346.785,0
85624,standard,4,"Patagonia, AZ","Harshaw, Lochiel","1,289",860,"$51,471",18,31.504999,-110.693001,391.437,0.189
85625,standard,4,"Pearce, AZ","Sunsites, Sunizona","2,141","1,454","$49,167",15,31.886999,-109.614998,252.967,0.158
85626,PO box,4,"Pirtleville, AZ",,"1,077",482,"$35,167",3,31.358,-109.567001,0.737,0
85627,PO box,4,"Pomerene, AZ",,"1,350",545,"$70,625",54,32.007999,-110.236,17.233,0.015
85628,PO box,4,"Nogales, AZ",,,,,,,,,
85629,standard,4,"Sahuarita, AZ",Continental,"25,770","9,260","$88,371",77,31.917999,-111.018997,230.357,0
85630,standard,4,"Saint David, AZ",,"1,757","1,226","$45,789",11,31.886999,-110.181,182.924,0.099
85631,standard,4,"San Manuel, AZ",,"3,718","1,655","$47,664",13,32.591,-110.551003,116.621,0.426
85632,standard,4,"San Simon, AZ","Portal, Hilltop, Paradise",788,678,"$52,159",19,32.094002,-109.133003,834.455,0.513
85633,PO box,4,"Sasabe, AZ",,41,29,,,31.613001,-111.502998,301.068,0.112
85634,standard,4,"Sells, AZ","Pisinemo, Cowlic, Fresnal Canyon, Gu Achi, Little Tucson, Sil Nakaya, Vamori","6,569","2,295","$29,514",1,32.034,-111.994003,999.999,0.038
85635,standard,4,"Sierra Vista, AZ",Fry,"33,947","17,346","$62,791",39,31.570999,-110.169998,71.389,0.2
85636,PO box,4,"Sierra Vista, AZ",,,,,,,,,
85637,standard,4,"Sonoita, AZ",Greaterville,"1,250",649,"$64,545",43,31.719,-110.691002,120.662,0.024
85638,standard,4,"Tombstone, AZ",,"1,783","1,300","$51,995",19,31.716,-110.052002,323.897,0.084
85639,PO box,4,"Topawa, AZ",,,,,,,,,
85640,standard,4,"Tumacacori, AZ","Agua Linda, Amado, Carmen, Kinsley Ranch, Tubac",174,124,,,31.556999,-111.047997,7.379,0.002
85641,standard,4,"Vail, AZ","Corona, Corona De Tuc, Corona De Tucson, Santa Rita, Santa Rita Foothills","27,078","9,671","$98,450",84,32.049,-110.623001,463.187,0
85643,standard,4,"Willcox, AZ","Ft Grant, Bonita, Chiricahua National Monument, Dos Cabezas, Fort Grant, Kansas Settlement, Klondyke, Rucker, Sierra Bonita, Sunset, Turkey Creek","8,913","4,404","$50,071",16,32.407001,-109.964996,999.999,32.91
85644,PO box,4,"Willcox, AZ",,,,,,,,,
85645,standard,4,"Amado, AZ",Tumacacori,"2,480",843,"$47,660",13,31.686001,-111.161003,202.969,0.049
85646,PO box,4,"Tubac, AZ",Tumacacori,"1,404","1,235","$67,632",48,31.646999,-110.941002,128.652,0.057
85648,standard,4,"Rio Rico, AZ",Nogales,"19,681","6,633","$51,775",19,31.49,-111.038002,157.181,0.272
85650,standard,4,"Sierra Vista, AZ",,"15,515","7,224","$86,306",75,31.500999,-110.202003,41.722,0.021
85652,PO box,4,"Cortaro, AZ",,,,,,,,,
85653,standard,4,"Marana, AZ",,"19,244","6,677","$71,530",55,32.398998,-111.386002,349.287,0.66
85654,PO box,4,"Rillito, AZ",,0,49,,,32.415001,-111.153999,0.062,0
85655,PO box,4,"Douglas, AZ",,,,,,,,,
85658,standard,4,"Marana, AZ",,"11,482","5,948","$89,795",78,32.550999,-111.142998,223.868,0.004
85662,PO box,4,"Nogales, AZ",,,,,,,,,
85670,PO box,4,"Fort Huachuca, AZ",Sierra Vista,,,,,,,,
85671,PO box,4,"Sierra Vista, AZ",,,,,,,,,
85701,standard,4,"Tucson, AZ",,"5,234","3,202","$54,250",23,32.216999,-110.971001,1.447,0
85702,PO box,4,"Tucson, AZ",,,,,,,,,
85703,PO box,4,"Tucson, AZ",,,,,,,,,
85704,standard,4,"Tucson, AZ",Oro Valley,"33,065","16,816","$82,365",71,32.339001,-110.985001,17.874,0.049
85705,standard,4,"Tucson, AZ",,"56,314","27,321","$38,926",5,32.271,-110.994003,13.593,0.103
85706,standard,4,"Tucson, AZ",Mission,"55,755","19,124","$39,337",5,32.147999,-110.932999,12.529,0
85707,PO box,4,"Tucson, AZ","Davis Monthan Afb, Dm Afb",678,0,,,32.179001,-110.887001,4.533,0
85708,standard,4,"Tucson, AZ",Davis Monthan Afb,"3,836","1,247","$58,281",30,32.181999,-110.865997,1.438,0
85709,unique,4,"Tucson, AZ",Pima Community College,,,,,,,,
85710,standard,4,"Tucson, AZ",Rincon,"54,489","27,931","$60,204",34,32.214001,-110.823997,12.079,0
85711,standard,4,"Tucson, AZ",Coronado,"40,403","19,369","$53,071",21,32.215,-110.883003,8.551,0
85712,standard,4,"Tucson, AZ",,"32,708","18,002","$46,835",12,32.252998,-110.887001,6.811,0.024
85713,standard,4,"Tucson, AZ",,"47,272","19,741","$44,952",10,32.195,-111.014999,23.706,0.015
85714,standard,4,"Tucson, AZ",,"15,084","5,883","$36,305",3,32.167,-110.950996,6.581,0
85715,standard,4,"Tucson, AZ",Fort Lowell,"17,550","9,149","$84,661",74,32.247002,-110.835999,6.678,0.034
85716,standard,4,"Tucson, AZ",Sun,"30,192","18,063","$53,877",22,32.242001,-110.922997,7.054,0
85717,PO box,4,"Tucson, AZ",,,,,,,,,
85718,standard,4,"Tucson, AZ",,"26,346","15,416","$135,364",95,32.333,-110.917,38.102,0
85719,standard,4,"Tucson, AZ",Sun,"48,854","20,642","$54,176",23,32.247002,-110.948997,8.184,0
85720,PO box,4,"Tucson, AZ",,,,,,,,,
85721,unique,4,"Tucson, AZ",Univ Of Arizona,,,,,,,,
85722,PO box,4,"Tucson, AZ",,,,,,,,,
85723,unique,4,"Tucson, AZ",Veterans Hospital,0,0,,,32.18,-110.964996,0.128,0
85724,unique,4,"Tucson, AZ",Arizona Medical Center,0,0,,,32.241001,-110.945999,0.04,0
85725,PO box,4,"Tucson, AZ",,,,,,,,,
85726,PO box,4,"Tucson, AZ",,0,0,,,32.205002,-110.945999,0.047,0
85728,PO box,4,"Tucson, AZ",,,,,,,,,
85730,standard,4,"Tucson, AZ",Rincon,"38,343","16,527","$60,819",35,32.181999,-110.747002,46.38,0.022
85731,PO box,4,"Tucson, AZ",,,,,,,,,
85732,PO box,4,"Tucson, AZ",,,,,,,,,
85733,PO box,4,"Tucson, AZ",,,,,,,,,
85734,PO box,4,"Tucson, AZ",,,,,,,,,
85735,standard,4,"Tucson, AZ",,"10,978","4,617","$53,688",22,32.094002,-111.348999,190.63,0.01
85736,standard,4,"Tucson, AZ",,"4,445","2,178","$55,455",25,31.91,-111.363998,352.589,0.008
85737,standard,4,"Tucson, AZ",Oro Valley,"21,743","10,669","$96,837",83,32.415001,-110.946999,24.096,0.079
85738,PO box,4,"Catalina, AZ",Tucson,,,,,,,,
85739,standard,4,"Tucson, AZ","Saddlebrooke, Catalina, Oro Valley","19,303","10,217","$87,345",76,32.620998,-110.989998,186.507,0
85740,PO box,4,"Tucson, AZ",,,,,,,,,
85741,standard,4,"Tucson, AZ",,"34,813","15,195","$68,167",49,32.334999,-111.042,10.067,0.087
85742,standard,4,"Tucson, AZ",Oro Valley,"28,442","11,231","$86,039",75,32.394001,-111.065002,28.729,0.079
85743,standard,4,"Tucson, AZ",,"31,148","12,577","$84,651",74,32.301998,-111.181999,96.369,0.122
85744,unique,4,"Tucson, AZ",I B M Corp,,,,,,,,
85745,standard,4,"Tucson, AZ",,"38,777","17,623","$74,246",60,32.254002,-111.080002,67.323,0.11
85746,standard,4,"Tucson, AZ",,"45,521","16,329","$53,777",22,32.091999,-111.043999,76.326,0
85747,standard,4,"Tucson, AZ",Rincon,"26,714","9,273","$94,738",82,32.095001,-110.764999,59.009,0
85748,standard,4,"Tucson, AZ",Rincon,"19,234","8,164","$91,679",80,32.219002,-110.751999,11.832,0
85749,standard,4,"Tucson, AZ",Ft Lowell,"18,768","8,437","$104,776",87,32.290001,-110.734001,60.084,0.022
85750,standard,4,"Tucson, AZ",,"24,502","13,499","$119,583",92,32.299999,-110.835999,19.908,0.064
85751,PO box,4,"Tucson, AZ",,,,,,,,,
85752,PO box,4,"Tucson, AZ",,,,,,,,,
85754,PO box,4,"Tucson, AZ",,,,,,,,,
85755,standard,4,"Tucson, AZ",Oro Valley,"17,087","8,597","$102,051",86,32.467999,-110.981003,33.688,0
85756,standard,4,"Tucson, AZ","Tsn, Tuscon","42,749","12,480","$54,801",24,32.078999,-110.899002,67.914,0
85757,standard,4,"Tucson, AZ",,"20,350","6,787","$56,484",27,32.129002,-111.122002,25.702,0
85775,unique,4,"Tucson, AZ",Business Reply,,,,,,,,
85901,standard,4,"Show Low, AZ",Shumway,"18,096","12,099","$57,317",28,34.314999,-110.024002,260.25,0.702
85902,PO box,4,"Show Low, AZ",,,,,,,,,
85911,PO box,4,"Cibecue, AZ",Show Low,"2,209",454,"$19,306",0,34.173,-110.366997,636.565,0.03
85912,PO box,4,"White Mountain Lake, AZ",White Mtn Lk,350,174,,,34.435001,-109.899002,41.69,0.004
85920,standard,4,"Alpine, AZ",,448,974,"$76,406",63,33.862,-109.177002,106.432,0.468
85922,standard,4,"Blue, AZ",,28,48,"$61,563",36,33.467999,-109.151001,390.596,0.305
85923,PO box,4,"Clay Springs, AZ",,620,343,"$44,375",9,34.325001,-110.341003,62.769,0
85924,standard,4,"Concho, AZ",Concho Valley,"2,660","2,090","$53,074",21,34.567001,-109.671997,782.887,1.051
85925,standard,4,"Eagar, AZ",,"4,988","2,264","$67,303",48,34.088001,-109.322998,29.47,0.026
85926,PO box,4,"Fort Apache, AZ",,421,111,"$43,750",9,33.769001,-109.978996,6.856,0.014
85927,standard,4,"Greer, AZ",,115,787,"$106,250",88,34.006001,-109.463997,127.765,3.066
85928,standard,4,"Heber, AZ",,"1,295","1,020","$64,500",43,34.544998,-110.551003,284.34,0.166
85929,standard,4,"Lakeside, AZ",,"7,416","6,006","$60,515",34,34.185001,-109.940002,60.377,0.513
85930,PO box,4,"Mcnary, AZ",Hawley Lake,"1,319",356,"$38,056",4,34.047001,-109.721001,186.601,0.883
85931,PO box,4,"Forest Lakes, AZ",Heber,186,"1,044","$56,458",27,34.369999,-110.916,299.999,0.646
85932,PO box,4,"Nutrioso, AZ",,367,417,"$83,750",73,33.952999,-109.212997,130.89,0.255
85933,PO box,4,"Overgaard, AZ",,"2,697","4,920","$39,651",5,34.356998,-110.509003,92.07,0.001
85934,PO box,4,"Pinedale, AZ",,246,378,"$38,882",5,34.299999,-110.246002,58.641,0
85935,standard,4,"Pinetop, AZ",,"4,665","6,591","$78,523",66,34.119999,-109.897003,48.274,0.143
85936,standard,4,"Saint Johns, AZ","Richville, Salado, St Johns, Witch Wells","4,373","1,682","$60,054",33,34.653,-109.268997,993.868,2.896
85937,standard,4,"Snowflake, AZ",,"8,201","2,766","$54,563",23,34.574001,-110.064003,307.246,0.161
85938,standard,4,"Springerville, AZ",Springville,"2,322","1,182","$61,979",37,34.148998,-109.336998,369.142,0.985
85939,PO box,4,"Taylor, AZ",,"4,319","1,688","$64,538",43,34.431,-110.084999,55.841,0.044
85940,PO box,4,"Vernon, AZ",,"1,430",926,"$69,896",52,34.251999,-109.681999,82.11,0.107
85941,PO box,4,"Whiteriver, AZ",,"11,251","2,969","$33,674",2,33.820999,-109.970001,831.557,3.947
85942,PO box,4,"Woodruff, AZ",Snowflake,56,28,,,34.736,-109.955002,55.911,0.033
86001,standard,4,"Flagstaff, AZ",Northern Arizona University,"45,695","21,708","$91,632",80,35.287998,-111.639,884.07,4.186
86002,PO box,4,"Flagstaff, AZ",,,,,,,,,
86003,PO box,4,"Flagstaff, AZ",,26,18,,,35.189999,-111.223999,21.363,0
86004,standard,4,"Flagstaff, AZ",,"36,260","16,000","$78,008",66,35.381001,-111.373001,762.696,0.175
86011,unique,4,"Flagstaff, AZ",Nau,"9,772",107,,,35.18,-111.654999,0.678,0
86015,PO box,4,"Bellemont, AZ",Flagstaff,312,215,,,35.231998,-111.839996,5.436,0.01
86016,PO box,4,"Gray Mountain, AZ",Cameron,42,27,,,35.751999,-111.640999,106.795,0.038
86017,PO box,4,"Munds Park, AZ",Flagstaff,880,"3,260","$69,568",52,34.889,-111.625999,138.504,0.258
86018,PO box,4,"Parks, AZ","Flagstaff, Parks Comm Po",903,762,"$90,313",79,35.188999,-111.916,100.255,0.024
86020,PO box,4,"Cameron, AZ",Cedar Ridge,"1,955",736,"$38,456",5,35.993,-111.498001,999.999,0.838
86021,PO box,4,"Colorado City, AZ",,"6,160",928,"$51,923",19,36.972,-113.024002,26.622,0.008
86022,standard,4,"Fredonia, AZ","Cane Beds, Jacob Lake, Kaibab, Kaibab Indian Reservation, Moccasin, Pipe Spring National Monumen","1,855","1,016","$49,292",15,36.855999,-112.836998,560.581,0.08
86023,PO box,4,"Grand Canyon, AZ","Grand Canyon National Park, Tusayan","2,538","1,039","$100,491",85,36.033001,-112.023003,271.28,1.177
86024,standard,4,"Happy Jack, AZ",Flagstaff,737,"2,082","$82,105",71,34.668999,-111.311996,527.98,0.789
86025,standard,4,"Holbrook, AZ",,"5,565","2,126","$54,464",23,34.931,-110.105003,717.569,3.197
86028,PO box,4,"Petrified Forest Natl Pk, AZ","Holbrook, Petrified For",0,20,,,35.074001,-109.764999,175.27,0.119
86029,PO box,4,"Sun Valley, AZ",Holbrook,77,128,,,35.021,-109.992996,60.355,0.051
86030,PO box,4,"Hotevilla, AZ",Bacobi,"1,519",609,"$42,143",7,35.967999,-110.730003,235.692,0.02
86031,PO box,4,"Indian Wells, AZ","Holbrook, Bitahochee","1,751",742,"$22,917",0,35.387001,-110.052002,447.612,0.291
86032,PO box,4,"Joseph City, AZ",,"1,818",621,"$65,375",44,35.080002,-110.283997,200.62,0.712
